timestamp,open,high,low,close,volume
2020-01-01,7195.24000000,7255.00000000,7175.15000000,7200.85000000,16792.38816500
2020-01-02,7200.77000000,7212.50000000,6924.74000000,6965.71000000,31951.48393200
2020-01-03,6965.49000000,7405.00000000,6871.04000000,7344.96000000,68428.50045100
2020-01-04,7345.00000000,7404.00000000,7272.21000000,7354.11000000,29987.97497700
2020-01-05,7354.19000000,7495.00000000,7318.00000000,7358.75000000,38331.08560400
2020-01-06,7357.64000000,7795.34000000,7346.76000000,7758.00000000,54635.69531600
2020-01-07,7758.90000000,8207.68000000,7723.71000000,8145.28000000,91171.68466100
2020-01-08,8145.92000000,8455.00000000,7870.00000000,8055.98000000,112622.64264000
2020-01-09,8054.72000000,8055.96000000,7750.00000000,7817.76000000,64239.51983000
2020-01-10,7817.74000000,8199.00000000,7672.00000000,8197.02000000,82406.77744800
2020-01-11,8198.86000000,8286.34000000,8003.16000000,8020.01000000,54810.03266700
2020-01-12,8020.01000000,8197.00000000,7960.00000000,8184.98000000,38131.49433600
2020-01-13,8184.97000000,8196.00000000,8055.89000000,8110.34000000,31159.75568300
2020-01-14,8110.34000000,8880.00000000,8105.54000000,8810.01000000,120399.12674200
2020-01-15,8814.64000000,8916.48000000,8564.00000000,8821.41000000,84816.29760600
2020-01-16,8820.01000000,8859.81000000,8586.00000000,8720.01000000,51991.07428400
2020-01-17,8720.15000000,9041.65000000,8672.44000000,8913.28000000,70897.73737700
2020-01-18,8913.27000000,8988.88000000,8806.38000000,8915.96000000,38294.74654500
2020-01-19,8915.09000000,9198.98000000,8466.00000000,8701.70000000,70676.88925900
2020-01-20,8701.72000000,8746.99000000,8521.28000000,8642.35000000,38896.63974600
2020-01-21,8642.35000000,8789.00000000,8488.00000000,8736.03000000,36494.68765900
2020-01-22,8736.04000000,8818.00000000,8590.00000000,8682.36000000,29080.55713800
2020-01-23,8682.77000000,8691.81000000,8306.39000000,8404.52000000,48165.94459700
2020-01-24,8404.52000000,8528.02000000,8238.00000000,8439.00000000,41687.52952900
2020-01-25,8438.99000000,8451.26000000,8254.90000000,8340.58000000,25521.15793200
2020-01-26,8340.01000000,8618.13000000,8293.66000000,8615.00000000,31130.48516400
2020-01-27,8614.39000000,9000.00000000,8535.00000000,8907.57000000,53973.54299600
2020-01-28,8907.57000000,9400.00000000,8862.40000000,9374.21000000,74584.85376500
2020-01-29,9375.34000000,9449.24000000,9216.00000000,9301.53000000,53864.06512200
2020-01-30,9301.57000000,9578.00000000,9204.44000000,9513.21000000,60626.74425900
2020-01-31,9511.52000000,9530.22000000,9210.01000000,9352.89000000,45552.02235200
2020-02-01,9351.71000000,9464.53000000,9281.00000000,9384.61000000,28578.06735400
2020-02-02,9384.41000000,9477.03000000,9120.00000000,9331.51000000,45690.91254000
2020-02-03,9331.59000000,9618.79000000,9234.00000000,9292.24000000,50892.13345100
2020-02-04,9291.35000000,9350.00000000,9093.01000000,9197.02000000,53308.17526600
2020-02-05,9197.02000000,9744.45000000,9177.22000000,9612.04000000,64870.41561500
2020-02-06,9612.03000000,9862.57000000,9526.35000000,9772.00000000,64949.70658800
2020-02-07,9772.00000000,9885.00000000,9730.00000000,9813.73000000,43966.11463200
2020-02-08,9813.87000000,9940.00000000,9667.11000000,9895.05000000,43600.84366600
2020-02-09,9895.04000000,10166.00000000,9880.75000000,10151.75000000,43408.47561600
2020-02-10,10151.72000000,10188.00000000,9756.00000000,9851.83000000,59573.08461900
2020-02-11,9851.74000000,10323.59000000,9700.00000000,10223.08000000,62422.39522400
2020-02-12,10223.08000000,10450.00000000,10223.08000000,10326.46000000,61008.06393000
2020-02-13,10325.33000000,10500.00000000,10080.00000000,10229.63000000,79344.35875900
2020-02-14,10227.78000000,10381.56000000,10111.37000000,10344.36000000,47038.48017300
2020-02-15,10344.36000000,10375.00000000,9801.00000000,9904.72000000,57657.20294700
2020-02-16,9904.46000000,10050.00000000,9638.12000000,9917.27000000,60023.99953700
2020-02-17,9910.70000000,9964.16000000,9452.67000000,9706.00000000,70261.01190100
2020-02-18,9706.00000000,10250.00000000,9576.01000000,10164.71000000,70604.12401900
2020-02-19,10164.78000000,10250.00000000,9350.00000000,9593.79000000,55162.58689500
2020-02-20,9594.65000000,9699.00000000,9400.00000000,9596.42000000,60152.34291400
2020-02-21,9597.21000000,9755.51000000,9550.21000000,9677.05000000,42181.55452400
2020-02-22,9677.05000000,9709.17000000,9560.02000000,9650.86000000,24636.75762300
2020-02-23,9650.85000000,9990.00000000,9645.00000000,9936.40000000,37702.08984300
2020-02-24,9936.40000000,9990.00000000,9473.56000000,9656.13000000,55796.59612000
2020-02-25,9655.52000000,9675.00000000,9250.00000000,9315.84000000,54379.34455200
2020-02-26,9316.48000000,9377.44000000,8633.63000000,8785.25000000,92130.34548200
2020-02-27,8786.00000000,8971.77000000,8531.00000000,8823.21000000,72483.57876200
2020-02-28,8823.25000000,8900.00000000,8445.00000000,8692.91000000,71155.20897700
2020-02-29,8690.80000000,8790.00000000,8523.55000000,8523.61000000,36748.18303500
2020-03-01,8523.61000000,8750.00000000,8411.00000000,8531.88000000,43892.20177900
2020-03-02,8530.30000000,8965.75000000,8498.00000000,8915.24000000,60401.31773000
2020-03-03,8911.18000000,8919.65000000,8651.00000000,8760.07000000,55154.99728200
2020-03-04,8760.07000000,8848.29000000,8660.00000000,8750.87000000,38696.48257800
2020-03-05,8750.99000000,9159.42000000,8746.54000000,9054.68000000,58201.86635500
2020-03-06,9054.64000000,9170.00000000,8985.50000000,9131.88000000,43782.94804400
2020-03-07,9130.89000000,9188.00000000,8835.00000000,8886.66000000,45422.20452500
2020-03-08,8885.25000000,8886.76000000,8000.00000000,8033.31000000,77537.31516600
2020-03-09,8034.76000000,8179.31000000,7632.01000000,7929.87000000,116968.86326800
2020-03-10,7929.87000000,8149.00000000,7728.01000000,7894.56000000,86783.44387500
2020-03-11,7894.57000000,7980.00000000,7590.00000000,7934.52000000,79942.41117200
2020-03-12,7934.58000000,7966.17000000,4410.00000000,4800.00000000,261505.60865300
2020-03-13,4800.01000000,5955.00000000,3782.13000000,5578.60000000,402201.67376400
2020-03-14,5576.05000000,5640.52000000,5055.13000000,5172.06000000,136910.13597400
2020-03-15,5172.48000000,5940.00000000,5093.10000000,5361.30000000,139916.14653400
2020-03-16,5360.33000000,5365.42000000,4442.12000000,5028.97000000,227276.92276000
2020-03-17,5028.86000000,5525.00000000,4921.45000000,5312.64000000,150089.92631800
2020-03-18,5312.64000000,5436.17000000,5009.37000000,5393.04000000,137127.63489400
2020-03-19,5393.26000000,6400.00000000,5252.53000000,6162.37000000,199020.87343900
2020-03-20,6162.05000000,6900.00000000,5670.00000000,6208.36000000,219298.32951400
2020-03-21,6204.57000000,6456.98000000,5860.02000000,6186.98000000,128913.66836300
2020-03-22,6187.04000000,6407.87000000,5734.01000000,5816.19000000,119115.99052700
2020-03-23,5816.05000000,6600.00000000,5688.00000000,6467.31000000,164674.21578500
2020-03-24,6465.25000000,6833.00000000,6371.33000000,6744.72000000,151138.00987800
2020-03-25,6744.69000000,6957.96000000,6450.00000000,6677.43000000,132155.73498900
2020-03-26,6677.42000000,6780.00000000,6510.00000000,6737.36000000,83026.55521100
2020-03-27,6737.27000000,6842.59000000,6261.00000000,6359.11000000,82914.96835400
2020-03-28,6359.11000000,6360.00000000,6024.00000000,6236.65000000,93159.69342900
2020-03-29,6236.65000000,6266.00000000,5866.56000000,5881.42000000,63311.62771400
2020-03-30,5880.50000000,6599.00000000,5857.76000000,6394.38000000,118889.54999200
2020-03-31,6394.45000000,6523.23000000,6321.40000000,6410.44000000,72337.59525900
2020-04-01,6412.14000000,6679.94000000,6150.11000000,6642.92000000,97500.75240000
2020-04-02,6643.36000000,7198.00000000,6551.00000000,6794.09000000,149299.90687100
